nombre;url;nombre_conductor;origen;fecha_salida;destino;fecha_llegada;duracion;precio;distancia_origen;distancia_destino;auto_aceptacion;dos_asientos_detras;conductor_con_foto
/trip/carpooling/1487077726-madrid-gandia;https://www.blablacar.es/trip/carpooling/1487077726-madrid-gandia;Celia;Madrid;2019-04-17 08:00:00;Gandía;2019-04-17 12:40:00;4,67;24,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1487247112-madrid-vera;https://www.blablacar.es/trip/carpooling/1487247112-madrid-vera;Rossana;Madrid;2019-04-17 08:00:00;Vera;2019-04-17 13:30:00;5,5;41,0;Un poco lejos;;True;True;True
/trip/carpooling/1488271156-madrid-benidorm;https://www.blablacar.es/trip/carpooling/1488271156-madrid-benidorm;Ernesto;Madrid;2019-04-17 08:00:00;Benidorm;2019-04-17 13:10:00;5,17;32,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1489196626-madrid-sevilla;https://www.blablacar.es/trip/carpooling/1489196626-madrid-sevilla;Sid;Madrid;2019-04-17 08:00:00;Sevilla;2019-04-17 13:30:00;5,5;27,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1490102818-madrid-barcelona;https://www.blablacar.es/trip/carpooling/1490102818-madrid-barcelona;Dustin;Madrid;2019-04-17 08:00:00;Barcelona;2019-04-17 14:30:00;6,5;33,0;Un poco lejos;;True;True;True
/trip/carpooling/1491564467-madrid-puenteareas;https://www.blablacar.es/trip/carpooling/1491564467-madrid-puenteareas;Teresa;Madrid;2019-04-17 08:00:00;Puenteareas;2019-04-17 13:50:00;5,83;38,5;Muy cerca de ti;;True;True;True
/trip/carpooling/1492332822-madrid-sanjenjo;https://www.blablacar.es/trip/carpooling/1492332822-madrid-sanjenjo;Nieves;Madrid;2019-04-17 08:00:00;Sanjenjo;2019-04-17 15:10:00;7,17;46,5;Un poco lejos;;True;True;True
/trip/carpooling/1492371770-madrid-granada;https://www.blablacar.es/trip/carpooling/1492371770-madrid-granada;Luis;Madrid;2019-04-17 08:00:00;Granada;2019-04-17 12:20:00;4,33;24,0;Un poco lejos;;True;True;True
/trip/carpooling/1492478023-madrid-alicante-alacant;https://www.blablacar.es/trip/carpooling/1492478023-madrid-alicante-alacant;Santiago;Madrid;2019-04-17 08:00:00;Alicante (Alacant);2019-04-17 12:10:00;4,17;24,0;Un poco lejos;;False;True;True
/trip/carpooling/1492844690-madrid-el-puerto-de-santa-maria;https://www.blablacar.es/trip/carpooling/1492844690-madrid-el-puerto-de-santa-maria;Fernando;Madrid;2019-04-17 08:00:00;El Puerto de Santa María;2019-04-17 14:30:00;6,5;33,0;Muy cerca de ti;;False;True;True
